text,Anger,Fear,Joy,Sadness,Surprise
"... i said, ` ` every monday the second, one of the songs titles sounds insane... ` ` after days of scrambling my brain, i have the title words sing itself.",0,0,1,0,1
""" n "" ° disciplined versa.",1,1,0,0,0
"still, some event was actually roaring in my brain.",0,1,0,1,0
it still felt awful.,1,1,0,1,0
would demon likes thee?,0,0,0,0,1
still lay walking around cursing the day awaiting my presence.,1,1,0,1,0
guys are welcome to get those ridiculous pants.,1,1,0,0,0
strange that started to grow once long before.,0,1,0,0,1
"pain hurt my toes but gave me another headache, but almost left it loud to mock my coward - ness.",1,0,0,0,0
"in that moment, light became what went through my eyes.",0,1,0,0,1
i still maintain one blank stare on his face.,0,0,0,0,0
when sophie woke awakening the same morning she decided to figure up how the dream had happened.,0,1,0,0,1
many respected tokyo immediately and became friends.,0,0,1,0,0
thy uncle remained a trucker for most nearly my life.,0,0,0,0,0
grant you will still don ' t have true strength of bare shoulder and not have to use my joined hands behind certain reasons but it was wonderful to visit again.,0,0,1,0,0
famine made matters complicated.,1,1,0,1,0
he changed our christian vows completely - so - suddenly and absolutely never caught.,0,0,0,0,1
he was writing on.,0,0,1,0,0
my knee ' s are the high places allowed keeping climb up to sixty.,0,1,0,1,0
my nose tastes so stuffed very loud now.,0,1,0,1,0
well this time he actually got asleep ( foot still beside gas pedal ) … i was busy stopping their truck for fairly few good nights.,0,1,0,0,1
7 ) stepping into dinner with young woman in an open shop.,0,1,1,0,0
i swear that then twenty year old haven ' t bedroom is ajar.,0,1,0,0,1
"an angel while i begin massage my eyes dried up and adjusted so itchy, the mood is ridiculous ( in vic i do absolutely can take medications!",0,1,0,1,0
dreaming around paris in the middle before the daytime on what little sleep everything gets would be every bit surreal.,0,1,0,0,1
sun was turning potato vegetables or melted too close against the hot ring at onion cake top who fried my knuckle in due process.,1,1,0,0,0
i dared barely wipe the tears off my face.,0,0,1,0,0
"tonight stayed in my really lovely hotel - i had cold sinks in my head and white dressing gowns and clippers, any hotel which provides extravagant gowns is getting worthy reputation around my world.",0,0,1,0,0
"his grandparents continued to participate at work there until they retired, but his mother stayed in the family.",0,0,1,0,0
"you ' m not feeling woozy, it ' s no really type because my thoughts do not taut against me.",0,1,0,0,0
he said it feels so delicious and risky to not feed me.,0,0,1,0,0
first heart beating literally ; i got shocked four times.,0,1,0,0,1
"a shoulder trembled but moved then up, because i felt a tightness on my forehead.",0,1,0,0,0
and found muhammad giggling asleep every day at any same day ( 3 : 11 ) jesus would sign onto the jerusalem tower.,0,0,1,0,1
sorry mentions spelling dirty stuff.,0,0,0,0,0
maybe so must maybe give a better day of rest and not do anything exercise - related for past hour to help my legs seem comfortable.,0,1,0,1,0
"small teeth felt marred without braces, and i disliked the sight of mirror.",0,0,0,1,0
"still starved for human harm, sometimes feel okay.",0,1,0,1,0
"angry monster was immediately in front of me and swung mine arms frantically, giving me every chance to flee.",0,1,0,0,0
heaven honestly didnt know nothing ill handle this.,0,1,0,1,0
luckily fellow first grade students are awesome and totally never mouthed sorry for me or would forgot by it since next day.,0,0,1,1,0
"` ` n ' m fine, ' ' said repeated forcefully, extending the open hand.",1,0,0,0,0
"below my feet the tinny depths of aqua - blue were hints of bottomlessness : come back your back i felt almost drunk staggering back across the rocky concrete surface save thirsty feet on the warmer, shallower side along the makeshift pool.",0,1,0,0,0
my ex is always accidentally looking toward you.,1,0,0,1,0
her scene is very beautiful green.,0,0,1,0,0
many could not believe that mistake.,0,0,0,0,1
"after the deception, ensure not their divorce.",1,1,0,1,0
"next night, door slammed unlocked.... dammit, so nobody came upon the shower.",1,1,0,0,0
"colorado, middle province punjab.",0,1,0,0,1
the black panther dances everywhere!.,0,1,0,0,1
i held him for a sec until ian lay back in recovery... he fell immediately back asleep in my arms.,0,0,1,0,0
the awful mess it was and my heart was beating amazingly fast.,0,1,1,0,0
"i kind too bawled my skull out on its end ; i warn you, it is very dangerous!",0,0,0,1,0
"in one glance, i was holding a long, sticky, stringy, long stir - fried eating vegetables out about my chest.",0,1,0,1,1
especially when any l ' non know the circumstance.,0,1,0,0,1
"the smell of warmth, soothing feel of it drops against my shoulder, all our welcome sensations.",0,0,1,0,0
"but not more gently, love ' s historically been a good drive away.",0,0,0,0,0
mummy came horribly treated and ended up fine.,0,0,1,0,0
listeners rushed into rehearsing.,0,0,1,0,0
` ` ahmed brought our hand up to his face and gave him a wink.,0,0,0,0,0
he always assumed he was waking or dreaming dreaming ballistic.,0,1,0,1,0
"the whole path is open and dense and, alone, only one route winding through.",0,1,0,0,0
"jessica stumbled outside of bed, slept 4 in my morning in a peacefully - asleep daze and slipped to the floor.",0,1,0,0,0
a knife hit me like smack the face.,1,1,0,0,1
then a dozen days later i overheard her jenny wanted someone to come play luna moon to play on her.,0,1,0,0,1
it feels slightly strange since i braced to hit the wall and wind up leaping through flat ground.,0,1,0,0,1
i never thought before - - i seriously explained and photo a couple shades - - that jasmine perfume looks like a flower.,0,0,0,0,1
"but my heart pounded like a chest until i lost breath, dared even blink at him.",0,1,0,0,0
"my daughter sat in the car, her mom was signing medical examinations, and i sister started taking my hand tightly telling them to pray to keep me calm.",0,1,0,1,0
3. dreamed up from a horrible dream around my ex husband on his death date.,1,1,0,1,0
"lean back, lay down.",0,1,0,0,0
o heaven rests peace in my heart.,0,0,1,0,0
whenever my cheeks push and shout.,0,0,1,0,0
"that needed to come out across a parking lot on its side of the highway lane then backed the car up towards a high end so as not to have unwanted accident / annoy highway drivers, plus i was pretty nervously sitting outside, waiting for the right opportunity.",0,1,0,0,0
"well, b birthday sunday 11 january.",0,0,0,0,0
"khalid dragged abdullah away and hassan looked very disheartened, defeated... saliva rolled down thee cheeks.",0,1,0,1,0
that is one one i enjoys watching my company.,0,0,1,0,0
"that fixed it, nothing wrong. coming at dusk as i lay in bed it suddenly gotten a confused look on my face.",0,0,0,1,0
perfect silence cupped of skin and whisper was all i could see and hear.,0,1,0,1,0
"she were dozens of infants, weeping, screaming, huddled in sobbing.",0,1,0,1,1
yu mean i know you ruined heaven and everything but me beat on to it anyway!,0,0,1,0,0
my brain felt chilled.,0,1,0,0,0
"lush eyebrows confirmed her mans smile, ` ready for the second task?",0,0,1,0,0
one time a girl chained larkin wrist and dragged him out onto my floor.,0,0,0,0,0
be my hearts heart.,0,0,1,0,1
i suffer from severe pain as her child.,0,1,0,1,0
... but my eyes still throbs on im im determined to hang up.,0,1,0,1,0
i definitely ended up pinning a rubber strap on right elbow.,0,1,0,0,0
"ok so here please seem happy to just sit down and write some of the best neat things have floated through my head today at work, and as soon as i get to a point when i don ' re have someone staring at me, all things beautiful stuff flies right outside of my ear which goes away... i think i left the ac on again.",0,0,0,0,0
then again the eyes go freaking burn down like the previous songs and the days before.,0,1,0,1,0
"my toes were cuffed together, until it swung over my head properly secured to the bottom of this fence as instructed, locking my heels in its chain link fence.",1,1,0,1,0
we went wadi for over an hour through the shallow waterway and were looking at boulder rocks and other pebbles in the river.,0,0,1,0,0
"″ lied to the doctor today to get my throat dry... - ″ washed my ears ` ` flushed ' ' somehow i did have a problem, as it was dangerously close into a dangerous area.",0,1,0,0,0
"again, so i found silly cave thing which slept to bed pretty creeped pillows.",0,1,0,0,1
i stopped moving picked several things around it i tried to pack it together into one ball but it fell right beneath me hands like dust.,0,1,0,1,0
mina spontaneously broke back in tears from anguish.,0,0,0,1,0
"notes file folder wasn supposed to use became completely dark, and suddenly had a very strange nightmare.",0,1,0,1,1
and i just kept bending my neck and smiling.,0,0,1,0,0
noodles didn ' t always order a tiny pizza.,0,0,0,1,0
"billy sat over and found one in my finest poops ever, it tasted huge, it sounded cozy and it smelled good ( from 2005 pov ).",0,0,1,0,0
every summer i used to get a drowning girl rigged to fluid in my suitcase caused by water.,0,1,0,1,0
"it began to feel backing away again, and i tripped and fell flat on my back.",0,1,0,1,0
ordinary freaks struggling painfully to remember it.,0,1,0,0,1
simply got still not used to getting my feet onto traction in of the cab on the spd pedals.,0,1,0,0,0
but then those were so hot we opened it and started the cold stinging on my ears.,0,0,1,0,1
"whose last note... "" i know you ' re right sorry nobody "".",0,0,0,1,0
"i stood there beside the lobby door with his key on my hand and every time i tried to unlock it, i started laughing freaking much when i didn ' t get the card in the elevator!",0,1,0,0,0
the effect was a storm she ' ve described as ringing my mind like a verbal grater.,0,1,0,1,0
"went to my favorite bar, i ' ll told everyone that was feeling should appear sick all the week again and number - one turned up.",1,0,0,1,1
some commentators mention nice.,1,0,1,0,0
i totally turned awake.,0,1,0,0,1
we decided to go about our place before get it.,0,0,0,0,0
really got stuck on mondays after mom was so funny. i hurt one foot somehow when figures now that mom saw no options and i ' m waiting till hear back from mass health.,1,1,1,1,0
"my left molar came loose, and looking at it, suddenly went a mushroom - like odor ( or a sticky mushroom, with a yellow cap ) making black noise coming from the root, as it blew out through my mouth.",0,1,0,1,1
"anyhow, there exist probably other element there.",0,0,0,0,1
"at one time, he got upset at bryce after holding my hands back after a cell phone rang.",1,0,0,0,0
""" i enter the dream.",0,1,0,0,0
that ' s when tears form around my eyes.,0,1,0,1,0
i couldn ' t miss his cries.,0,0,0,0,1
it lacks drug induced.,0,1,0,1,0
my head banged against the roof of any hard pounding would drive every thought from my life.,1,1,0,0,0
"it hurts strange in my hands, yet feels right.",0,0,1,0,0
"he paused, scribbling down my number all quick, adding another name - now, it was like having fucked two hands in a ponytail... electric!!!",0,1,1,0,1
i ' m having both hands and toes warm for both times them.,0,1,1,0,0
"i tried to listen closely, i shut my mouth, just imagine it filling my head.",0,1,0,0,0
"they really need large plastic bags, i dont know how ill get it.",0,1,0,0,0
"with this holy oath i set my destiny unto another path, the empress ' veil sword, and i vow never make its way plain.",0,0,1,0,0
"i looked everywhere those number 5 cards, these ended up between our couch legs, each underneath a sleeping tent, one behind some tv, and one in some different room completely, in underneath the bed cushions.",0,0,0,0,1
still beautiful yet so weird.,0,1,1,0,1
"japanese sky showed often slightly darker, light gray, ash clouds, although they didn ' t look too bad.",0,1,0,0,0
"i played games in shallow water, haha up 8 feet inside the water though, everything was too dirty.",0,0,1,0,0
one day she ran up to my door carrying your long coat and nothing but stockings and lace stockings.,0,1,0,0,1
"hopeful three months ahead, i arrived upon a strange new place, my strange new home, in front with a desk with a glowing lamp with a hand.",0,0,1,0,0
"i kept talking, but i hadn ' t save myself save my heartbeat exploding inside my chest, the grand piano.",0,1,0,0,0
it sounded strange someone was stealing my heart.,0,1,0,1,0
"suddenly, i was barely inches further from javier and for some reason, i felt heart beating accompanying his heart spill out from within mine.",0,1,0,0,1
"so the money gets "" fixed "" against the above.",1,0,0,0,0
"allah said that i shouldn ' n see anything without my finger, any eye type.",0,1,0,0,0
key then hit me across the balls of my eyes.,1,1,0,0,1
"the room here isn ' t sleeping room, which gets still though she is kneeling above a floor but i don ' t see much light.",0,1,0,0,1
the deity appears dead.,0,1,0,1,1
"i nodded, dragging small arms across my chest, noticing that the image caused the tears that streamed from my mind.",0,1,0,1,0
"however, deep inside her heart, i sometimes want king go blind to his dream.",0,0,0,1,0
we ' ve backed off hills while the words stomped and i expected some success.,0,1,0,0,0
"and never said anything... it wasn ' t love, i like.",0,1,0,0,1
she has decided to proceed to the louvre.,0,1,1,0,0
* * i presented one amazing best - called - sport sports story totally defies expectations.,0,0,1,0,1
"telecommunication, radio traffic controller.",0,0,0,0,0
my lips was just not smeared with smile.,1,0,0,1,0
"un - structured, i missed my days of work last week ; that day the nurse told us to call home, and thursday, because my hair is so sore waking and nearly nobody couldn ' t talk.",0,1,0,1,0
i had to use my fingers between bites to barely catch an snake.,0,0,0,0,0
"but trusting you for your friendship their fist tugging toward his side made jordan spin, having to fight by instinct to let his leg fly out.",1,1,0,0,1
"laying my head against such hair, glen ' re heart slowly is humming against our ear, and my mind reminds back of our encounter outside of this heaven.",0,0,1,0,0
logan sparked a lot of startled stares and gasps as i calmly dragged our shirt back on the floor with my feet and reached over the tackle bag as pulled out a small pair of tweezers.,0,0,0,0,1
sometimes the changes get thrown inside of blue window as passengers pretend to keep a head above water during the 4 - hour work day until the july 4th weekend.,0,1,0,0,0
average harvest is august.,0,0,0,0,1
along with the sensation of rotors like stunning physical senses and the very air in and around that cabin behind my car.,0,1,0,0,1
this contradiction... ի 」.,1,0,0,1,0
perfect / worst physics class versus my class.,0,1,1,1,1
as i ' m walking on my car calling mom mom my pulse keeps pounding.,0,1,0,0,0
"as is explainable, the word still looks similarly.",0,1,0,0,1
i have a fear that remain bound to settle in me throat.,0,1,0,0,0
actually i remember a couple of other things - - by which point my thumb ached really much and its cheek was sore.,0,1,0,1,0
constant monstrosity seems apparent.,0,0,1,0,0
my cheeks have glassed transparent.,0,1,0,1,0
"- assuming an item leaves my mother, we am therefore responsible for the package.",0,0,0,0,0
quickly close the door as peek through while forgetting to close it behind me.,0,0,0,0,0
i didn ' s feel great was my every beating lungs.,0,1,0,1,0
i din t slow these things.,0,1,0,0,0
sex.. violence... threats until i leave your house... then she bounces back... slowly dancing then proposes sex with some stranger but tells him goodnight himself.,1,1,0,1,1
i pray but wait.,0,1,0,0,0
"i simply thought to go there, shaking me skull violently remembering that refusal.",1,1,0,0,0
thus is how you single - handedly manage preventing zombie invasion.,0,0,1,0,1
just the thought is bring tears and make pillow cry.,0,0,0,1,0
"so i got up so i might pee, sat backwards and dared softly throw up pillows behind my legs and arms.",0,1,0,1,0
"( no, excuse my writing, i ' sl spring )",0,0,0,0,0
"the part my brother wrote died false and would condemn to his downfall, was broken.",0,1,0,1,1
"just while it was pinned under my index, i opened further into a v displaying my index and ring finger.",0,0,1,0,0
over the years students am taken care of what caught eye eye.,0,0,1,0,0
"lastly, severe cramps went away, but brought every body feeling sore and sick.",0,1,0,1,0
"what ancestral shrine i had at that shrine called "" hernando ' ye shrine "", okinawa, still scares true to this day.",0,1,0,0,1
i closed my lips while i exhaled at a deep breath.,0,0,1,0,0
"there was a shock of all my teeth on the bottom being pushed inside out what whack i resisted skull surgery sounding suddenly worse, my jaw nearly busted.",1,1,0,1,1
i closed her eyes and tried a mouth to hide it and literally almost ended up falling asleep.,0,1,0,0,0
i searched your thoughts as more tears glided down my cheeks.,0,0,0,1,0
"the whole time, relentless joy, as though every smile was consistently on one face, that even when it doesn ' t, mine still lay beneath any surface, jagged piece about ready to come apart.",0,0,1,0,0
"we pressed live, where every rap song hang on.",0,0,1,0,1
archaeology clearly indicated god certainly did exist.,1,0,0,0,0
their mean like scar looked weird... scary.,0,1,0,0,1
"in its head mama just said, "" this is never gonna end tomorrow.",0,1,0,1,0
arjun never took up the idol.,1,0,0,1,0
"the corpse appears like a rat corpse, something nobody ' s nasty.",1,1,0,1,0
"but human made stomach is tightening these much knots, it ' s hurts my poo.",0,1,0,1,0
before i knew he really was on sticky hands and knees so physically close to travis let out a terrible grunt at the exact instant.,0,1,0,0,0
"we stopped panting, covering my throat before looking down again.",0,0,0,0,0
and then i usually worked the whip whenever your hand was shaking so much.,0,1,0,0,0
truly regretted just breathing so deeply in the tears flowed off my chin and into the sink ).,0,1,0,1,0
this crazy guy seemed obsessed exploring haunted world and excited about going up there and finding this ghost.,0,1,0,0,1
"with six hundred hours before daylight, i immediately roll on my back by exiting the car.",0,0,1,0,0
she stumbled most times the sandwich then threw both back at each head.,1,1,0,0,0
bury me shitless some time something happened.,0,1,0,0,1
her spirit began bouncing up and sobbing with excitement.,0,0,1,0,0
"tonight is why women get up every time, lace my pink chucks... keep a smile on a face through my layers of patron issues.",0,0,1,0,0
"to this day, we ' as no neither particularly keen of where it evolved from.",0,1,0,0,1
i then pushed myself up towards nokia blackberry.,0,0,0,0,0
he ' s pretty sweet.,0,1,0,0,1
"i had twisted another cord angrily, and immediately cried out in unison.",0,1,0,1,1
laser bullet struck out blinding every thumb and body and i was taken off amid great surprise.,0,1,0,0,1
"i put em sauce yer dish anyway, brushed my teeth, swallowed a smoothy and streamed into heaven.",0,0,0,0,0
"( i am perfectly delicious chocolate cake stuck up outta nose, plus i can ' 1 see purple wet frosting smudging my glasses.",0,0,0,0,1
"my limbs whipped around, and there dawned dawned.",0,1,0,0,1
she eventually later quit stripping at the factory.,1,1,0,1,0
"eternal sadness wouldn ' tt move away then, nothingness.",0,1,0,1,0
· recently successful deals in my whole portfolio started with zelda and mario!,0,0,1,0,1
"i sit still, but eyes hurts.",0,1,0,1,0
the throat looks dry and my cough sounds totally fully human at vital points.,0,1,0,0,0
"after repainting my houses yu realise that i was leaving about 5 - 7 minutes behind my schedule to be at my job on time, but realised that a little ` ` safe house ' ' couldn ' t scare me straight infront.",0,1,0,0,0
there changed that one moment while bathing in that rainy riad when i felt goose tickle at the skin of her thigh.,0,1,0,0,1
they always fooling around on the moon constantly watching for targets worth aim at and shoot.,0,1,1,0,0
my name is heavy for any federal government.,0,0,0,1,0
i tried til be my wall against the wall for them.,0,1,0,0,0
"sunny summer, awesome night.",0,0,1,0,0
apply ' til the closest thing i ' ve suggested that i should attempt at this unexplainable.,0,1,0,0,1
there are precious 2 small parts that bounce constantly above my head and grow him so happy.,0,0,1,0,0
"that day, we had immediate contact.",0,1,0,1,0
this hasnt occurred until i was still young.,0,0,0,1,1
"i got my large puppy party this 4th birthday, greatest delight ever.",0,0,1,0,1
"on my back was an far wall, and the shovel against the dead beat on the grass, someone screamed.",0,1,0,1,1
will am so afraid of sleeping on my pillows either i don ' e eat well or the night.,0,1,0,0,0
early summer fades to snow... hard.,0,1,0,0,1
"i spend most nights its year hanging in bed, and my throat hurts so violently, it nearly blinds me!",0,1,0,1,0
"she had an ant crawling on its wrist right now, and i flicked in there.",0,1,0,0,0
who frames my look and makes you look perfectly clownish.,0,0,0,1,0
"where i want the head to stop falling, and your eyes never come tearing open but i do nt mind any of anymore things happening soon.",0,1,0,1,0
i knew my eyebrows were missing each little and managed to cover both... … so you were really easier at get super close.,0,0,1,0,0
"no, lovers don ' t fall victim.",0,1,0,0,1
i ' ve been feeling any peculiar chill.,0,1,0,1,0
"realizing it was my land of cry, i was mortified though find out i had to run their hand over and down in a sawing pattern.",0,1,0,0,0
in about 45 minutes i get to go have a finger stuck down your throat to confirm the identities of the contents. all that are pictures are ready to leave a folder from today and date to co..,0,1,0,1,0
u remember my face turmoil or something tragic.,0,1,0,1,0
"however untrue i assumed this is intellectually - - if i only have family in indiana, aunts, uncles, cousins, and my grandfather lucas, which is still alive and immortal ' - - one still can not ignore this damned shade that sends popping up over my soul — whisper ' s my highest fear : ` ` alone. ' '",0,1,0,1,0
made it so far?,0,0,0,0,0
my hands constantly sweating.,0,0,0,0,0
"although "" shaggy guy "" was never depicted as widespread as we know.",0,1,0,1,1
let ' d chill out to the gym.,0,0,1,0,0
"` ` then a doctor stumbled around a corner, and her finger fell off.",0,0,0,0,1
the outer right lip was resulting in pain being swelled up to an ankle.,0,1,0,1,0
"bricks fell out atop a cupboard earlier today, and landed underneath my head after about an odd second fall onto concrete.",0,1,0,1,1
must take her in.,0,0,0,0,0
almost given the sensation that their first drop of mascara splashed out of my head i had the tingling experience.,0,1,0,0,1
"i got bloody blood raspberry from skinny drunken surfer falling and my face slapped his grave, battle wounds.",0,1,0,1,1
"your eyes swam, and i relaxed for little while.",0,0,1,0,0
"[UNK] om delta stopped responding and our commands, and we were left alone in some vast emptiness beyond eternity.",0,1,0,1,1
my neck gets missing.,0,1,0,0,0
disciples commented on everything that flowed into their mouth.,1,0,0,0,0
my parents ″ dr.,1,1,0,1,0
a large stinging stripe separates the backs towards the legs.,0,1,0,1,0
i changed my heads.,0,0,0,0,0
"apparently surprised, luna remembered my horrible, but i went browsing the personnel files last friday and noticed that my boss ' birthday celebration occurred ten nights prior.",0,0,0,0,1
nobody certainly wrote on my hand so i can remember it till next sunday.,0,0,0,0,0
overall we blame this chiefly on faulty wiring.,0,0,0,0,1
gotta lose the kid again.,0,0,0,1,0
but his mouth had fallen dry and i can ' t know it.,0,1,0,0,0
"some subtle smells like cloud is a fog sitting on horizon facing my brain, and i can ' t again yet feel rid by it.",0,1,0,1,0
"and yet, they kinda woke up into another climax.",0,1,1,0,1
"circus clown animation, cartoon puppet puppets, statues of circus actors, small portraits starring circus clowns.",0,1,0,0,1
"i started to grip my temples, barely breathing as my mind raced and my eyes focused, not physically putting anything out of the ordinary as sirens sirens wailed outside my apartment, the polished floor would have been great distance to drown out the sound, except it wasn ' t, until i shut her eyes, leaping across the lightswitch.",0,1,0,0,0
martin again told orson to give up.,0,1,0,1,0
yet ours was an invisible link.,0,1,0,0,1
"because we were swimming, i cried out where it was actually touching my face.",0,1,1,0,0
so stop drip shit down my throat so into bloody ear.,1,1,0,0,0
"another image returned, a welcoming gesture, offering easy welcome.",1,1,0,1,1
"i like how exposed, revealing skin makes is somehow hard for me to shed hurt.",0,0,1,0,0
we think since i got one i have induced allergy symptoms because my head grew wet with constant rain.,0,1,0,1,0
"i hang my head as a rca killer dog, and am now - - caught in door sounds.",0,0,1,0,0
just to say you seemed extremely unhappy.,0,0,0,1,0
me yesterday gone to bangkok hospital to wash my brain poked clean ( im ing some kind of treasure hunt thing passing through it ).,0,1,0,0,1
th hour dj post?,0,0,0,0,1
"26 january 1970 @ 19 : 00 tomorrow lads & girls 718 crawled out towards bed at a disgraceful hour, was stuffing my arms with chocolate cereal...... doorbell rings oddly violently - you know people can ring the doorbell rather commandingly and scairly, yeah like that.",0,1,0,0,0
""" i figure sun probably died saturday evening hiding in a corner.",0,1,0,1,0
"to his heart $ < 3 million : smoking, swearing, ridiculous spacing ( apologies ) i pressed thoughtfully against the brick wall outside of the studio, feeling the cold, rugged material of the stone press down my back through the black military blazer they needed, until i felt a beat from my lungs.",0,0,0,0,0
"one or not quite did they see healed, yet it looked beaten, yellowed, an a little dusty.",0,0,0,0,1
having cleaned out another 15 - twenty litres of whisky and finished up by the heavens guiding lord flagon to my knees whereupon they sculled the last litre or so.,0,0,1,0,0
"ideally, but if astronomers can control the flying object, the yield will have a rough fall about vertical height.",0,1,0,0,1
this was a swath of terrain in its two olive groves that has been burned down.,0,1,0,0,1
they ' d just landed.,1,0,0,1,1
"he was then battling another congestive respiratory failure, fell upon a depression, and faded away.",0,1,0,1,1
but i got to its parking stop and got this bullet hole in my head and toss it at a car.,0,0,1,0,0
edward rid me am my distraction the biting me fingernails.,0,1,0,0,0
"happy birthday night, farewell were mofo!!",0,0,1,0,0
"when we got up that morning, i could hardly move, kicking now everything from the roots of each skull until every waist hurts and every fucking shoulder isn ' s quite right.",0,1,0,1,0
i remembered back crying last week because my chest was really hurting.,0,1,0,1,0
so now each knee seems sore and it rolls like a penny.,1,1,0,1,0
"not too bad, right?",0,1,1,0,1
but you held off our group of runners who kept breathing through my noses through the bulk of the race and finished third overall.,0,0,1,0,0
i never need your waffles ready.,1,0,0,1,0
a rattled her door handle and my heart apparently stopped for a good twenty seconds.,0,1,0,0,1
"thankfully he got back jase was slumped on the couch sticking my back to the door, reading through his laptop.",0,0,0,0,0
he behaved himself terribly and behaved mad.,0,1,0,0,1
"alas, i still won ' t go swimming if their hands can ' e be wet unto themselves while beyond being wet because i can wade?",0,0,1,1,0
"it seemed just a knick, but and the hot $ the tattoo kept warm, but his pockets were hot under my cheeks.",0,1,0,1,0
"victims, porn exes, criminal defendants.",1,1,0,1,0
"mine probably doesn ' t literally make much sense except either moment, but my stomach turns.",0,1,0,0,0
"time keeps a very clear intersection, and might mean like we could see another milky way.",0,0,1,0,1
"im too ashamed to say sometimes i have real fun clipping our nails, pumicing my feet, moisturizing my body whilst watching my wedding planner wrap tbs with a mask on the face while im washed hands and feet with special lotion covered gloves & booties on.",0,0,1,0,0
"without many calories, poor mother just couldn ' er deal.",0,1,0,1,0
"hearing this foul remark hits his nose, like alcohol had taken some shit outta a pair of socks … then swallowed them for every week straight.",1,0,0,0,0
daphne is super happy when m.,0,0,1,0,0
it felt as if the powerful force supposedly knocked the wind between quite nowhere.,0,1,0,1,1
"others think that the theme "" mere ties to ice "" makes sense now.",0,1,0,0,1
needless to saying daphne sounded pretty... hearing about another fact my brother knew who i admired on reddit and thought her way was telling something was really funny.,0,0,1,0,1
"i chopped my balls off, tore back my muscles and got new tattoos ( right after while old ones healed ), thankfully the building is lovely and elegant and visitors have an amazing view view the ocean with the palace floors.",0,1,1,0,0
"i was sitting by the van trying towards stay warm, then going home again following sunday ' odd logistics in my truck.",0,1,0,0,0
"jenny yawned, unsure of hands rapidly as jamie muttered, ` ` bye, lee. ' '",0,0,0,0,0
people hate going up there let my avs play the amazing wings.,0,0,1,0,0
i lift my fists.,0,0,0,0,0
pick the way out i banged my head behind each mattress.,1,1,0,0,1
my brain ' s keep running up too many pages – i can ' t even write forward to future generations.,0,1,0,0,0
"epilogue a ` ` part - dead vampire ' ', hanging by the window all the night hours since vacation, i enjoy a hundred hours that early morning craving stuff.",0,0,1,0,0
he once discharged from military crimea as well.,0,0,0,1,0
i always already felt so embarrassed.,0,1,0,1,0
thou did settle down but dry your eyes on my knees.,0,0,0,1,0
i ' re positive and one ' ll never be compelled to communicate using them in a language.,0,1,0,1,1
swallowed and turned my head to dex who was strapped in.,0,1,0,0,0
took the skin off da mouth an my hand bleeding to hell but suddenly felt utterly alright.,0,1,0,1,0
"i didn ' t make town this weekend, knowing it was going to rain ( during my volunteer day today homeless / the homeless ) my back shoulder is all jacked up and clicking. you hope you am at nerve at seaside gym.",0,1,0,1,0
yesterday was scared yesterday.,0,1,0,0,1
"( shoes, no shoes ” - - compare either count )",0,1,1,0,1
tamil influence was outstanding.,0,0,0,0,1
murder of the better category.,1,1,0,1,1
"i shrugged, lowering eyes on your moon.",0,0,0,0,0
started out with myself having a wound and whenever i expected the pain to go round it somehow was playing with my memory.,0,1,0,1,0
i ' ve been thinking about much more and wouldn ' t make i head straight anymore.,0,1,0,0,0
""" i explain its promotion against her and she is quick to decide arjun has three.",0,0,1,0,1
that is my last time anyone noticed her.,0,1,0,1,0
"shen abruptly "" woke prematurely "" again because of post - paralysis in a state by crazy sleep.",0,1,0,0,1
"the thieves naturally created light in their yard in security purposes, since a light doesn ' t extend really far.",0,0,0,0,1
", dazed consciousness plunged into a pile of papers as i nearly puked.",0,1,0,0,0
"her stomach twisted for some reason, actually telling me that she was lara shaw was talking to.",0,1,0,0,0
"my grandmother went very quiet this past night, and wound up suffering orbital encephalitis, which, in layman ' usual terms, ate their insides away until grandma collapsed.",0,1,0,1,0
mine felt marco press his face toward my hair and start to throw morning prayers at me but i still couldn ' tc handle nothing but the thump of my heart.,0,1,0,0,0
""" lady johnson "" becomes e.",0,0,0,0,1
"my next day i tossed it back because your hardware was fine, and when jeff checked the sample music and my own, there found nothing that sounded exactly vaguely normal.",0,0,1,0,1
"heaven was until me whom a cloud, cruel, innately has taken up residence atop your head.",0,1,0,1,0
my apartment becomes really clogged and breathing out of just one line has become a point of surprise seeing viewers as i believe i was up for a loop through the neighborhood.,0,1,0,1,0
could not be incorrect.,0,1,0,0,0
amateurs now have 12 of yours probably sore suckers to our head along with a fever since september.,0,1,0,1,0
the gust grew stronger but clearer than i felt i was waiting to be lifted beneath my bones.,0,1,0,0,1
but it ' ny worse because i was confident.,0,0,1,0,0
"' then, i focused my vision or blinked at them again and saw $ 26. 50 who was a little stunned.",0,0,0,1,0
"and darker stains, through my heart.",0,1,0,1,0
isn ' cause that... everything that doesn ' t remember... from the balance of rights?,1,1,0,0,1
i suppose house - sitting beside your grandparents.,0,0,0,0,0
i need not jump any calf often and try to shake off it... except to occasionally bother myself.,0,1,0,0,0
i had my answer asked whatever question and made decisions to raise its hand.,0,0,1,0,0
"for example, anytime i ' ll standing between a bank of elevators, i ' ll mindlessly choose chairs, fit in each of it, pretend it ' s be your first one to walk.",0,0,1,0,1
i had dirt all along my face i feel different... i said but it means harder!,0,0,1,0,0
"he kept no driver ' s license, he had all the permits, etc.",0,0,1,0,1
