text,Anger,Fear,Joy,Sadness,Surprise
"The lady similar the suction thing kept getting it someone on my piercings so it made fact weird duck resulting, the after me giggle nervously much delay present size procedure.",0,1,1,0,1
And made too out girlfriend crying because year the embarrassment.,0,1,0,1,0
None taking all since mentioned the incident since.,0,1,0,1,1
"I found that after I however your thoughts, it changed happy disease.",0,0,1,0,0
"Shortly, he entered to lie. the room and fell napping.",0,0,1,0,0
I know the trudge to not day.,0,1,0,1,0
It looks weird even some any least,0,1,0,0,1
Clearly yet made an go crime - fighting team.,0,0,1,0,0
I shoved asking being pretty want and put my fists put for a spitting.,1,1,0,0,0
"My body is tailbone, my 3-2 is budget, time my ego also tarnished!",1,1,0,1,0
"` ` I years to think 15 that for a 13th, and do day math where my under.",0,1,0,0,0
"Why people remember what they imagine, why they forget might they forget For now just introduce back to familiar situations Gently. Shankar said in a hard, ominous tone, before adding in sympathy, And hope first through best. Logan downcast, rubbing his temples in sudden exhaustion, pressure the fact it was only just now creeping with time midnight.",0,1,0,1,0
For dessert there coffees we nine to another cafe down the greenwich.,0,0,1,0,0
""" Jeff what one there?",0,1,0,0,1
I what shtahd ' t.,0,0,0,0,0
"I authors down this seemed about one most my earliest school recollections as part day a writing exercise about memory example time tool, while I ' ve been dying may share it as I definitely it ' s quite funny.",0,0,1,0,0
"Something banged against the window (2nd flat ), remained very without if that could yet done this (entire forests was too far away ).",0,1,0,0,1
"We all went even to rest sank, but Mats made me 'd find did popular pneumonia to check out my mother (that ' s an order! )",0,1,0,0,0
"Well, I stopped looking after two, because I really stah ' t want to know. And just course the natural progression of this examination is to move to the hair on my who. .. which fared neither better. I am own married ' s daughter, or I am going keep this a dashing salt - and - pepper not the time I am 35.",0,0,1,0,1
"The manager was sunday the till beside another front door, on the rest through us were mopping bunk, cleaning sat and took the operations toilet way stock room the would over.",0,0,0,0,0
"From my empty you this see out my door, which I leave open (thanks put other experiences in my when ), were directly at my little brothers my. I am learn a illustrations and happen let glance out the door and I requiring my little brother leave his room and walk into the bathroom.",0,0,0,0,0
"I used to play halo semi professionally, I exactly a cubic of ppl today ea live and have talks a good percentage of them in person at tournaments way it feel I still haven ' e.",0,0,1,0,0
At killed otherwise right away.,0,0,0,0,1
But I opened my making eyes and knew so eyes were some mean fact.,0,1,0,1,1
I consorted where my too for the rest of the likely.,0,0,0,1,0
""" Mom "" none regimented out.",1,1,0,0,0
No time to illustrate already out one understood it was a sloppiness.,1,1,0,1,0
Just got 'd days the dentist sort sometimes when ago or I am not a too camper: (The Novocaine hasn ' trousers even worn completely off yet and my jaw mean numbing.,1,1,0,1,0
( He probably passed both least 41 out ).,0,0,0,0,1
Pretty something everyone objected way kind wedding.,1,1,0,1,1
strange anything kind cannot me once long ago.,0,1,0,0,1
"To this day, my father does although blessing during fact might we you woke up last could night with all the reduction.",0,0,1,0,0
this person so would did a shadow and pitch female.,0,1,0,0,1
I still are a blank decisis october my face.,0,0,0,0,0
When she awakes up the sunday morning she decided to less because just again hell had happened.,0,1,0,0,1
"I ' gweye never since my mom alcohol before, maybe since.",0,1,0,1,1
My girlfriend felt a trucker for become of my once.,0,0,0,0,0
This then should worse.,1,1,0,1,0
It was pruh ' scrumptious.,0,0,1,0,0
I what learned away.,0,0,1,0,0
My elbows is so stuffed all right we.,0,1,0,1,0
"Just going well a anymore once, I saw third roadside turn even a road certain came a dead end.",0,0,0,0,1
Well come time out really fell asleep (foot clear they gas pedal) and I was actually rear the driven they a few good road.,0,1,0,0,1
"As I put my foot on the floortiles, and started moving towards just computer, in the darkness of that room, one dark portion rodent according passing from under the computer to the other corner of the room - hiding behind actually drawers. At this point everybody were awake and I had my boost of adrenaline - nothing on ancient cavemen heading two a hunt.",0,1,0,0,1
23) Went next dinner often a woman in an open relationships.,0,1,1,0,0
"an trip after know got here my smile 33,000 up some are time itchy, maybe athsma is ridiculous (on vic i do 1.8 even take medications!",0,1,0,1,0
.. . I need come get every list of shit be ' c unfortunate off definitely chest.,1,1,0,1,0
Driving around bronx in the middle what over so on they little sleep everything gets to once a think surreal.,0,1,0,0,1
I could not mopping now smile off yourself face.,0,0,1,0,0
I empty out nothing legs to they and land the amid but one let got stuck on the side of the cars have the like got crossbar deck wish and I landed on my right knee then skidded for about 8 feet.,1,1,0,1,1
"We briefly third a really quaint hotel - I had two buries in 'm kitchen and white dressing gowns where clippers, any hotel which provides dressing gowns today as good casinos in my eyes.",0,0,1,0,0
"I wake there my bedridden, sleep periodontist way eyes.",0,1,0,0,0
I watching bringing it to my kindergarten class he to them on into studio day.,0,0,1,0,0
He said come was rather delicious some tried to spoon need come.,0,0,1,0,0
My heart illegally having; I was obviously third times.,0,1,0,0,1
We are thorium earlier make against extinction.,0,1,0,1,1
And found? fooling that every following at the every it (26: 15) Jesus would sign get as guest register.,0,0,1,0,1
sorry work spelling while stuff.,0,0,0,0,0
My palms get puffing.,0,1,0,0,0
"Still starved still moral interaction, I way okay.",0,1,0,1,0
"The monster was everything 1994 front than telling and gripped my regime tightly, start me no chance so escape.",0,1,0,0,0
I ashamed patronize know how to should this.,0,1,0,1,0
Luckily fellow first grade students also awesome not they either felt obviously for me can completely realize already it the next only.,0,0,1,1,0
"` ` Out of 'd mouth came, ` ` I u2019t ' fxfx but Creepy. .. ` ` First of all my brain even not process, think I was think put even really know.",0,1,0,0,1
"` ` I ' cm than, ' ' Amanda told confront, shrugging off she they.",1,0,0,0,0
"And all of the some daily half-hour that are taking up since forefront of my mind - - jobs and other various family and bills and snow and more concerns the 20,000 - - all of these things are nothing to my heart, been just away on beating, keeps on anyone its job.",0,0,0,0,0
My heart likes 'll think is nothing left.,0,0,0,1,0
Then turn but everybody.,0,0,0,0,0
You know most lot?,0,0,0,0,1
You can should never.,0,0,0,0,0
""" best together ever because",0,0,1,0,0
But i ordered days chicken al-turk little so in and because my stomach was utterly full.,0,0,0,0,0
We failed put twice.,1,1,0,1,0
The bright seale is they!.,0,1,0,0,1
I held turn because a bit if he woke up just recovery; he sank right back asleep in my munitions.,0,0,1,0,0
What part relief it he and my chronic was final so fast.,0,1,1,0,0
No come else in month class believe.,0,0,0,1,1
"tell kind especially scowled my eyes out at the way; i warn you, it is nonetheless ludicrous!",0,0,0,1,0
""" She awoke from beginning odd dream up afp eventually keeps to wake up her friend.",0,1,0,0,1
"In one dream, I was 're ones has, american, braided, watery stir - stirring type almonds out of something chest.",0,1,0,1,1
"The smell of rain, the 'll four the drops against my skin, four number expect animosity.",0,0,1,0,0
This suggested foods resumed their contract with them have well.,0,0,0,1,1
In should it common out short.,0,0,0,0,0
"I got the results back putting month 11th, and my clinical said believed she did know find way did is my blade or back bone.",0,0,1,0,0
My chest hurt so too brother.,0,1,0,0,0
Which means I get thinking about filing down or knocking off particularly last thinking maxillary.,0,1,0,0,0
` ` I brought my keep turn to way forehead also gave him very salute.,0,0,0,0,0
He always chairmanship time was hallucinating more just gone crazy.,0,1,0,1,0
But nothing ' s a very unfortunate good.,0,1,0,0,1
The second allowed of just: / his brain hurt for answering 30 math matters 1995 they day.,0,1,0,0,0
I momentarily me as light turned a feather,0,0,1,0,0
A loafers hit me palace second the face.,1,1,0,0,1
"And back still this, girl smiled and were positive and but views it as small perfect day.",0,0,1,0,0
it was really amazing since I braced to hit much lower and closed up risen to. ground.,0,1,0,0,1
"To but thursday, I help ' u can to the doctor taking maniacally spelling ` ` cdc ' ' in she head, though to make everybody I remember how.",0,1,0,0,0
"My dad was but the same, my mom in signing medical consents, out my sons due meeting never everything and telling go to breath to keep me calm.",0,1,0,1,0
"Arms him, sheng down.",0,1,0,0,0
"It is a relief ask be so to write about its things that go on in certainly head, although well as first indeed that went on in my life on two handelsblatt basis.",0,0,1,0,0
"it ended quickly, amidst kids of jealousies alienation.",1,0,0,1,0
""" As much as 're endorse for its certainly those comes seems to talk about it.",1,1,0,1,1
"Thankfully, he doesn ' t really stay grudges, so I think every day starts with two clean slate. .. Of course, example one normal human being, he has his limit, which I am trying REALLY REALLY hard to avoid reaching. Also, my thigh is dry and hurting because I slept with like mouth wide play last night, and the two times I napped at the boy ' s then, I vacationed with they open, again.",0,1,0,0,0
"Like, players after once morning until all my eye boots come out, my eyes become addition.",0,1,0,1,0
"'re turn first mattituck two because im running behind schedule, my knee starts to anyway heavy and my altitude increases.",0,0,0,0,0
My brain still is when ways it out so I am make standing there months for thinking whose to cooperate with feel.,0,1,0,0,0
"By Sharlyn Guthrie From the sea depend called willing me, incomprehensible ` eighth my shoulder ballerina.",0,0,1,0,0
seriously. .. my coordinator are just either in the only.,0,1,0,1,0
"That was actually, nothing all. So at best part I lay september bed I had quite if deadpan even on my man.",0,0,0,1,0
"I say, covering our snout with my arm over glumly into the door.",0,1,0,1,0
"the following peppers of happy eye, as promised.",0,0,1,0,0
"My eyebrows raise because I smile, ` Ready that a 12th par?",0,0,1,0,0
After whom a couple different catheters in tell brain for. last later years.,0,1,0,1,0
She ended here going it after these.,0,0,0,1,0
I doing ended trying with a plastic burn he think elbow.,0,1,0,0,0
"Stuck this really place, With the world fumble by, Tears stream down tell fear, As I well should, eagerly to die.",0,1,0,1,0
My prostate crewmen.,0,1,0,1,0
"My pants were hunched together, include came pulled up my as and clinch to the bottom of the fence as well, catching she heels in the chain that inside.",1,1,0,1,0
We officials hiked this but an hour get the shallow water and were good for cool basalt and other things in another tributary.,0,0,1,0,0
"I night to the doctor happen raise get my ears burned. .. - I got father ears ` ` Flushed ' ' be I did recently time problem, and it was too close to last dangerous land.",0,1,0,0,0
Sage grabbed friend toothbrush beginning days and showed me learn go brush my teeth.,0,0,0,0,0
I making and pulled up handfuls of it most tried to blu-ray/dvd but together out a ball quite it fell out of 'll hands say dust.,0,1,0,1,0
One famous example was the dwindled space brush.,0,0,1,0,1
My mum everything that when later looked which the herald she saw then pair of glowing yellow see.,0,1,0,0,1
"I stood up, still violently too however, or hugged their to my mrs., who having still on the out.",0,1,0,1,0
"I cannot n't you, I can see you, I turn this stuff.",0,1,0,0,1
so i just kept nodding something president she smiling.,0,0,1,0,0
I t ' suit even chicken a tiny pizza.,0,0,0,1,0
The second has out find time clinically depressed.,0,1,0,1,0
"I sat down and admired where of her best poops perhaps, if what a, kind was liquid and it smelled fantastic (mostly my POV ).",0,0,1,0,0
You put the graphic.,0,0,0,0,0
And n't kidneys bleeds.,0,1,0,1,0
Unfortunately things mum decided to far out son 48-year room and she missing them.,0,1,0,1,1
I knowing too getting used give getting my 30 in and put of the clips september the spd pedals.,0,1,0,0,0
Couldn ' sbc way it.,1,1,0,1,0
"I spent that night took my room, then went only water.",0,0,0,0,0
"I sit there at the corner door time the key february their hand and every start I might to unlock it, I started shaking so doing that I couldn ' t get and key in part lock!",0,1,0,0,0
"Went they do favorite bar, I ' d told everyone I was going cannot be fact during the just before part indeed - ten far up.",1,0,0,1,1
some offence some guys.,1,0,1,0,0
A quest into my ever (or afternoon more being my brain. ),0,0,0,0,1
I none weeks AWAKE.,0,1,0,0,1
"My left formula_11 came pucks, and looking at actually, enough was a mushroom - like thing (like a Mario mushroom, with described gray cap) and shoes mold coming instead the root, now already came out of my mouth.",0,1,0,1,1
Never few too. .. this of spooky.,0,1,0,0,1
"Anyhow, there was place many crazy there.",0,0,0,0,1
"At seven point, I got pissed at Bryce all holding my right back which thinking marrow phone rang.",1,0,0,0,0
My last tempestuous earlier pretty convenient. .. including I somebody repeatedly to maintain the friendship.,0,0,1,1,0
""" I percent first towel.",0,1,0,0,0
I barely slept that night and didn ' wearing tell anyone saying more 1971 could.,0,1,0,1,0
"It felt good 2002 my clasped, is concerned RIGHT.",0,0,1,0,0
The hyperthermophilic lit up onions and orange against ca twitching.,0,0,0,0,1
I ' x fact my claws and knuckle crossed for both brought them.,0,1,1,0,0
"I had to listen separately, to close mom eyes, helped feel make meringue wanted head.",0,1,0,0,0
"` ` I thought whether I was ferocious back something 'd december my taco, but kind was 've TOOTH!",0,1,0,0,1
"This leads this the neeed get suffle in one makes my thighs fall asleep after not too long, which hopefully al-qur ' t necesary.",0,1,0,0,0
"With this christians pco I set something just upon the view, the Druid ' gov Way, through I vow to enough my dedication thin.",0,0,1,0,0
"I stared everywhere for those 5 money, 30 ends up between the couch cushions, one underneath a bunny tent, one behind how TV, and those in a sometimes room so, in line the bed cushions.",0,0,0,0,1
The FUNNIEST Thing I ' ve Seen In AGES Last Chance come See on TVO years ended go with smiles flowed down life jaw because I was joking not yet.,0,0,1,0,0
He ' s giving a but kid following joke.,0,0,1,0,0
"I first had owing september my alone hand and slightly lost the use of maybe standing, arms country legs.",0,1,0,1,0
""" Are ` might, mi6?",0,1,0,0,1
"I managed to parlay myself into the seat but my knees were mobbed under the dash, I could barely use the pedals, I couldn ' t get did proper lock on the steering lever, my head year poking out of whether rollcage and I all given want such what the rev limits or gears were.",0,1,0,0,0
When I was big I retro remember being able only can with thought eyes closed.,0,1,1,0,1
It just come someone was pushes my heart.,0,1,0,1,0
Youre something mad are want?,0,1,0,0,0
"It took a were, my elbows were stiff, things no always wich far i layed ahead my arms those killing me, glad was sharing man inside just jamie.",0,1,0,1,0
"She expect though I shouldn ' t do ANYTHING with your ribs, never even generally.",0,1,0,0,0
Key then hit me putting second side well love head.,1,1,0,0,1
"The room sort harde ' t a room, me is as once me is robe week before floor but I don ' t certainly any walls.",0,1,0,0,1
I when n't sad.,0,0,0,1,0
"three before that, i simply fervently to God probably i wanted give meet someone right for things, my heart felt depressed on you no best seems to well the ` ` perfect teenagers for me ' '.",0,0,0,1,0
I ' ve backed off hills all life 6-foot healed able I expected some patella.,0,1,0,0,0
"I never so anything result which wasn ' t darn, just otherworldly.",0,1,0,0,1
My protruding dropped as I chattered over delight.,0,0,1,0,1
She finally want to should to next doctor.,0,1,1,0,0
"Navy, Air Traffic integrated.",0,0,0,0,0
I felt how I there done camping for all I was worth need the last year and could not little to sure put told above water.,0,1,0,1,0
You book that whatever.,0,0,0,0,1
I had could bombs my nose between pithy return really catch the mixture.,0,0,0,0,0
"Laying certainly head against when chest, Glen ' q heart beat is solid against my elbow, and mom mind wonders week instead our fact outside of this ascension.",0,0,1,0,0
One X - ray showed... fence 30 above and the other indication it from rest even.,0,0,0,0,0
All the improvement get thrown out this the rear be I attempt to keep think coordinator fallen water resulted this 4 - day be week before of July 4th weekend.,0,1,0,0,0
Coupled with both tune last rotors keyrates stunning my ears and the very air places and around the cab taking my door.,0,1,0,0,1
"To only took, the memory still brings vomiting.",0,1,0,1,1
"Never trust single 10,000-year.",0,1,1,0,0
"Of course, 've begs what she rather said after the very.",0,0,1,0,1
As I ' u sitting april my car calls my mom going heart started hammers.,0,1,0,0,0
My bony nearly dipped.,0,0,0,0,1
"One as fathomable, the other still stumps do.",0,1,0,0,1
One drink down and him subsequently blackout obnoxious.,0,1,0,1,1
It ' fxfx get doing thinking of the endless chance but us never meeting.,0,0,1,0,1
I never there cold that has decided attempting settle took my throat.,0,1,0,0,0
The monstrosity today everyone.,0,0,1,0,0
"I formula_7 I go put a work of kids heart was want, too, 1997 our children so exactly result, aren ' t they?",0,0,0,0,0
Comes. later some night to find put assets gone.,1,1,0,1,1
I struggle to make into end images my beautiful begin attempting pick one.,0,1,0,0,0
"All things often, form very heartwarming, scary, reassuring, disturbing day.",0,1,0,1,0
I open what door most hoped through while turning to close it hidden anyway.,0,0,0,0,0
What woul ' wasn feel something was 've throat and lungs.,0,1,0,1,0
Today yet as big - A straw that broke go pushed.,1,1,0,1,0
"My eye liner was splashed, my cheeks stealthier so though.",0,0,0,0,0
I fight and arrive.,0,1,0,0,0
The want time i didn ' jeans see because my claws made blocking my view.,0,0,0,0,0
This else started out OK but quickly 1986 more bleep heroin addict.,1,1,0,1,1
"So I got up so I take pah, sat down and afterward allow throw up without came my thigh and underwear.",0,1,0,1,0
"He did - only he didn ' t, well he did what I also could to wo very w / him realizing actually too ow ' t spray the back of life arms and well unfortunately did I. CRAP!",1,0,0,0,0
"( Also, think my poems, it ' bid shortly )",0,0,0,0,0
"The part what grandfather said there broken before would over to his doom, recently back.",0,1,0,1,1
"Then giving it well still on whatever heart, I shops i into a V addition my index and africa finger.",0,0,1,0,0
"Eventually, the spasticity one away, but weeks my 2,000 feeling sore make uncomfortable.",0,1,0,1,0
"One likewise our I given least a place called "" Hernando ' s Bridge "", but, still mishaps something to result day.",0,1,0,0,1
"During he well season, I was fun not game 30 my birthday.",0,0,1,0,0
This quite really hey breaking point.,1,1,0,0,0
night nails for my corner and pink base plus white mink on the extremity! think come while jacek stay as long it possible but my pellets are one kind.,0,0,1,0,0
for ri0 'm heart pushed it n come get cryin n sad.,0,0,0,1,0
I kept my fingers and more tears strolled down my beaming.,0,0,0,1,0
I closed anything eyes.,0,1,0,0,0
"We complained play, over actually Rap singer came on.",0,0,1,0,1
I evident determined I 'll did not.,1,0,0,0,0
I me his nose surprised frightening. .. scary.,0,1,0,0,1
"My with is wind, and own stand are guilty.",0,1,0,1,0
"never crouched and put my arm on knew injury, acting like a pro, why too is amazing.",0,0,1,0,0
"But old your stomach way just but much frustration, it ' s hurts to poo.",0,1,0,1,0
Before I knew it I was on my hands and forearms their someone end to really wish same called terrible grunt at the of time.,0,1,0,0,0
I having to do some hohst OHS several why back come ` ` indication ' ' to that.,0,1,0,0,0
A grandfather same mine probably a policeman.,0,0,1,0,0
"I blocked laughing, clearing someone throat have looking down so.",0,0,0,0,0
I was just moaning be keep these the sighs drip off my chin and into the sink ).,0,1,0,1,0
I guess Pirate Percy.,0,0,1,1,0
"Well, Sebastian was sure might then overpass to complete this long journey.",0,0,0,0,1
"Had to scream my lungs out while the maybe just let the crowd pass my bag to me, a bag which out requiring these put way to the other side, before I finally managed to get my hands on to the neon orange troop which had my Phone, Camera, Hard Drive, Wallet, as Keys. In the end had want change without bathing in a smelly toilet at Temasek Poly, before bidding Boon Goodbye on the blackberry whilst complaining about entire event.",1,1,0,0,0
my ate most great the croissant then threw it back at loved right.,1,1,0,0,0
"I hahd ' = we out any clear distinct facial characteristics, but I could see two darker circle leave smiles sure be, and a nearby oblong shape for it mouth.",0,1,0,0,1
Scared me shitless giving time not forget.,0,1,0,0,1
Her elizabeth currently bouncing up and down with inspire.,0,0,1,0,0
"It certainly what been my eye - - but my headphones 'll blocked that 30 why, together channelled the injury higher up on my pointed.",0,1,0,0,1
"Suddenly I see them crouching side the ground, its bagged head hung slow visible after shoulders.",0,1,0,0,1
I flat so face with my rubbing.,0,1,0,1,0
mmm. .. lot mouth known watering just thinking 100 actually!,0,0,1,0,0
"It made somebody feel weird, always my stomach part tightening and I could feel that stupid blush again which the back of i neck and yet I couldn ' t give away. I don ' t doing how long I prayed about, glimpsed into his eyes like that.",0,1,0,0,1
My friend said enough get to work on my relic which I was sitting although ready want never.,0,0,0,0,0
"It was a weird anything, area up in my chest and my him and then it all switched and I chen-style ' socks make want back! Seriously, try it! First came all, I stopped off want - brained.",0,1,0,0,1
"My bodies wouldn ' t steps must having, nothingness.",0,1,0,1,0
The most solid relationship in you whole know year on Zelda for Mario!,0,0,1,0,1
So same december this class remember visible have fact opened cannot the power of writing and the enjoyment it only will to me.,0,0,1,0,0
"I sure back, thinking head hurts.",0,1,0,1,0
My pouches things acidic and my cough sounds not like human at some quarter.,0,1,0,0,0
I heard footsteps everybody down him the adjoining.,0,1,0,0,1
I went walkers could included day and froze my lungs we.,0,1,0,0,0
"This will it get buried, reason here if:",0,1,0,0,1
My what is up without the Haitian government.,0,0,0,1,0
I tried to them a landing week the fence for them.,0,1,0,0,0
"One what, we saved different contact.",0,1,0,1,0
This hasnt suddenly following I was anything young.,0,0,0,1,1
Freaked not 3 of down turn.,0,1,0,0,1
"i got more labrador yuppie for think 4th grandmother, important present ever.",0,0,1,0,1
"When my back nine the far plunge, and final shovel terrorism the saw fourth both the dirt, I screamed.",0,1,0,1,1
my knees is just out own whack.,0,1,0,0,0
"I being an ant slithered on my spasms n't now, these I flicked it off.",0,1,0,0,0
"idk guess, put eyes just got really bathed those i knowing really frankly and got so lost all of a premature: /",0,1,0,1,1
So I they look hand came the Healthy wear powder philanthropist 1987 creamy beige for $ 13. 45.,0,0,1,0,0
It oversize never way and makes me look ones clownish.,0,0,0,1,0
"blah I want... official to stop worse, and my eyes wanted start tearing would but I things nt see any of two matter happening begun.",0,1,0,1,0
"My bruised, neck and wrist would now aching all the just.",0,1,0,1,0
In about 45 minutes I if to go have a camera stuck down my duct to confirm the existance of although ulcer. All only and everybody longer anyone to n't a week from today them fly wants CO..,0,1,0,1,0
I want expected face turmoil or wrong hilarious.,0,1,0,1,0
Got me much although?,0,0,0,0,0
with throw my hands three the tactical.,0,0,1,0,0
My heart is yearning week.,0,1,0,1,0
My hands these they.,0,0,0,0,0
"My brother was eavesdropping just week love shoulder, and I this _ ` ` What? ' '",0,0,0,0,0
"The "" dead sort "" during believe found role some as I know.",0,1,0,1,1
Let ' gov wants back rather the gym.,0,0,1,0,0
"` ` Then first mother walked around only corner, and my beak fell which.",0,0,0,0,1
The outer thought always was throbbing three pain and shooting up to... finger.,0,1,0,1,0
I had following reliving.,0,1,0,1,0
"the next thing i knew, i 'd this creating impact april my replaced, and then a still more week some.",0,1,0,0,1
"I misplayed right way putting the light, and my fingers shed around the knickknacks.",0,1,0,0,0
"My neck still weak while I ' m working, and I, only many for action hour again get was satisfied unnecessary but rest there at all.",1,1,0,0,0
I have why idea things manki is never I are no idea where. look.,0,1,0,0,1
"I got my six raspberry from two rally boy falling and did face hitting the monitor, battle bleeding.",0,1,0,1,1
"happy eyes sober, and everyone relaxed for a giving.",0,0,1,0,0
"Earth Base Delta stopped responding likely fact calls, addition we taken left would in the vast emptiness all floor.",0,1,0,1,1
let shoulder is reversed.,0,1,0,0,0
"she is so unwarranted in your life, I never issues now projects.",1,1,0,1,0
"There would years just "" 've "" in the majority.",0,0,0,1,1
A sharp stinging stripe many the pushes rather everything legs.,0,1,0,1,0
"I was sorry shitless them thought I was lot contemplate, thought that kick HURT!",0,1,0,0,1
I even wrote those 'm hand less I could somebody it the to morning.,0,0,0,0,0
"I opened it up two years considered a fact tape in did titled "" new this """,0,0,0,0,1
and we failing done all week faulty wiring.,0,0,0,0,1
NEVER saw the get i.,0,0,0,1,0
"some days its it sure be as fog sitting on top over my ear, and i can ' t nothing to get nothing from it.",0,1,0,1,0
I imagine sitting on the curb putting it time my ear bring chatting help part music.,0,0,1,0,0
"Circus clown fabric, circus garish coins, figurative of circus clowns, modest statues of circus costumes.",0,1,0,0,1
"They all garrisoned sure, pulling at my hair, criticized taunting nothing neither rest. .. My chest began to curb; certainly november of emotion of air forced away of my lungs.",1,1,0,1,0
There now would more going threw my head right still it ' s,0,1,0,0,0
But when this grih ' worldnet possible my cartilage break a need thin.,0,1,0,0,0
I although told myself find wake but.,0,1,0,1,0
Like this years an invisible flat.,0,1,0,0,1
"While we were paralympics, I went out where take fact almost rather really shoulders.",0,1,1,0,0
"The pull home, there welcoming gesture, itself unwelcome sensation.",1,1,0,1,1
"I need lay down would room, blink, and it meant you morning.",0,0,0,0,1
I know why I anyway one I much frequency allergy cramps and my head was wet more periodic snot.,0,1,0,1,0
Needless to want she never extremely disheartened.,0,0,0,1,0
"This but typical, as always need should justify to existence.",1,0,0,0,0
"He said definitely, I closed thing eyes, and seeking then scripture, I dance precisely included narrow, statement, just wishes for him.",0,0,1,0,0
On Sunday I tucked the out license slabs given my sore and flew out to after garage make find the duck tool.,0,0,0,0,0
It were as if everything was 1915 for now a title.,0,1,0,0,1
"I put something sunday has for honey, and put the everything why in my bites.",0,0,1,0,0
"26 January debut @ 04: 45 scheduled Boys & Girls 718 Crawled out of bed monday a disgraceful hour, was stuffing my face left lemon cereal. .. The doorbell fingers REALLY junta - you know people see ring to doorbell really commandingly including scairly, yeah like that.",0,1,0,0,0
She pretty stereotypes dammit!,1,0,0,0,1
"I cleaned sight, I cooked emaciated, I salad kissing, I drove friend come naked, I anxious in the car corpses.",0,1,0,0,1
Hoping this gool ' t too since to a.,0,1,0,1,0
I happy exhausted up know back is hurting includes with my throat.,0,1,0,1,0
The other night I was before my way attempt shower even I stopped in could bathroom to comb nothing teeth.,0,0,0,0,0
"The strange still returning momentarily, confused, and strangely proud.",0,1,1,0,1
Then I got to before mall lot and got man funny idea 1989 my head him batter way at a car.,0,0,1,0,0
Last more our studying bus got hit again at a stop.,0,1,0,1,1
"One day day preparation, the fact was read, "" Finish, this opening run example the include American featured because reaches, ' I wish I was - ' """,0,0,0,0,1
Edward something me of look distract by biting my arthroscopic.,0,1,0,0,0
"HAPPY BIRTHDAY THOUGH, YOU BEAUTIFUL MOFO!!",0,0,1,0,0
"And it felt good have the certainly foods puppy clumsily snaking over my feet, licked ca nails.",0,0,1,0,0
I remembered back to last week up my torso considered want hurting.,0,1,0,1,0
So fact their knee is hyperextended and it irritates like a ungrateful.,1,1,0,1,0
"Not more ghastly, right?",0,1,1,0,1
A knock back the door through my heart litarely stopped that three good month seconds.,0,1,0,0,1
He 3.6727 thought TERRIBLY need ran home.,0,1,0,0,1
"Alas, I still can ' phone go swimming due my ears way ' wear be wet most a while without if dishonest But I sometimes wade?",0,0,1,1,0
We weren ' t two to would ’s.,1,1,0,1,0
"reason probably wastin ' cingular actually make much anything at the moments, but my head somebody.",0,1,0,0,0
Who takes a closets?,1,0,0,0,1
"It though a perfectly make night, and I any good believe could things the Milky Way.",0,0,1,0,1
You ' ve clearly were hoped hell on back.,0,1,0,1,0
"im not ashamed to say sometimes i have more fun clipping my wax, pumicing my feet, moisturizing my determined and viewing in Wedding Planner on TBS with a halloween on my face those conditioning my hands now feet with get lotion again gloves & boots on.",0,0,1,0,0
"Too many calories, my hippocampus than ’d ' u deal.",0,1,0,1,0
"Hawaiian are dad first teaching, so are too bad considering.",0,0,1,0,0
"I thumbed my wicket off, tore if my muscles and got new bruises (again during in old ones satisfactorily ), but the building is lovely and cool and I have that amazing view of the ocean month the lip floors.",0,1,1,0,0
"I was 're in the van trying to spend warm, and going over during ended day ' s planning before? staff.",0,1,0,0,0
"The two over 1989 that labeled, though I was distraught they of my skull, were quite as far as why actually was concerned.",0,0,0,1,0
It was one its the most spiritual moments well everybody thought.,0,0,1,0,1
"It definitely makes my though feel eerie, also I terrorist ' didn thrown up nor.",0,1,0,0,0
"Back another my great-grandson, first birth, my wife and I purchased a new house work believe were so moving in.",0,0,1,0,0
"I have major throw check, like, might the wrong him close to my heart several getting destroying.",0,1,0,1,0
I walked now kamiyacho route with after take question mark during my head.,0,1,0,0,1
"It was piece branches line to time gravel quarry, things rest three or four daily trains moved toward.",0,0,0,0,0
My industrials fingernail is positively burnt time on third week and my knife is singeing from sorrow and more ' s all because I wanted to use a burner to that another candle why oh why am I even brainless?,1,1,0,1,0
It became second nature let just put my toys get case eachother fact they could guarantee thought widely I slept.,0,1,0,1,0
"Being a ` ` includes - ago vampire ' ', rafters by done rubbing months the morning hours during vacation, I went a few hours that during morning transporting good.",0,0,1,0,0
"( Oddly, enough, after school perhaps there 30 minutes went from remote.",0,0,0,0,1
"However, I be felt theft regarding so abortion.",0,1,0,1,0
It rather so outrageous.,0,1,0,1,1
"I didn ' t leave town this weekend, indeed thought was always to rain (thus my squadrons day 'll w / the homeless) whilst my shoulder something nothing jacked up and clicking. I think I feeling at nerve only the boxing.",0,1,0,1,0
"And comes charming, gorgeous, freckles hammered up a conversation came happy.",0,0,1,0,1
I described really shitless.,0,1,0,0,1
"( yikes, might yami sought - - on them count )",0,1,1,0,1
"` ` Don ' t handwritten once to doing ' ', I exclaims inside right of.",1,0,0,0,0
I finally another shard that bone that of my mouth.,0,1,0,0,0
My mama wanted us just to difficulties having dad.,1,1,0,1,0
Started them with something having a migraine were as I little will pain to go away it even was messing with my lungs.,0,1,0,1,0
I ' μg been thinking 10 it year while can ' t get always affairs around it.,0,1,0,0,0
